CpuName,GpuName,GameName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,CpuTurboClock,CpuCacheL3,CpuTDP,GpuMemorySize,GpuBandwidth,GpuMemoryBus,GpuNumberOfShadingUnits,GpuBaseClock,GpuBoostClock,GpuNumberOfROPs,GpuFP32Performance,GameSetting,GameSetting_Normalized,GameSetting_Ordinal,GameResolution,FPS
Intel Core i5-8600K,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,6.0,3600.0,4300.0,9.0,95.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,57.2
Intel Core i5-8400,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,56.4
Intel Core i5-7600K,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,4.0,4.0,3800.0,4200.0,6.0,91.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,55.7
Intel Core i5-7500,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,4.0,4.0,3400.0,3800.0,6.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,52.8
Intel Core i3-7100,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,2.0,4.0,3900.0,3900.0,3.0,51.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,43.9
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,12.0,24.0,3800.0,4600.0,64.0,105.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,62.6
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,8.0,16.0,3900.0,4500.0,32.0,105.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,62.0
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,8.0,16.0,3600.0,4400.0,32.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,61.1
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,12.0,3800.0,4400.0,32.0,95.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,60.8
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,59.1
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,57.1
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,54.0
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,53.0
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1060 5 GB,grandTheftAuto5,8.0,16.0,3400.0,3800.0,16.0,95.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,51.4
Intel Core i9-9900K,NVIDIA GeForce GTX 970,grandTheftAuto5,8.0,16.0,3600.0,5000.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,62.4
Intel Core i7-9700K,NVIDIA GeForce GTX 970,grandTheftAuto5,8.0,8.0,3600.0,4900.0,12.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,61.9
Intel Core i7-8700K,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3700.0,4700.0,12.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,57.2
Intel Core i7-7700K,NVIDIA GeForce GTX 970,grandTheftAuto5,4.0,8.0,4200.0,4500.0,8.0,91.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,55.5
Intel Core i5-9400F,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,6.0,2900.0,4100.0,9.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,55.2
Intel Core i5-8600K,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,6.0,3600.0,4300.0,9.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,54.4
Intel Core i5-8400,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,53.3
Intel Core i5-7600K,NVIDIA GeForce GTX 970,grandTheftAuto5,4.0,4.0,3800.0,4200.0,6.0,91.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,52.8
Intel Core i5-7500,NVIDIA GeForce GTX 970,grandTheftAuto5,4.0,4.0,3400.0,3800.0,6.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,50.0
Intel Core i3-7100,NVIDIA GeForce GTX 970,grandTheftAuto5,2.0,4.0,3900.0,3900.0,3.0,51.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,41.7
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 970,grandTheftAuto5,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,59.6
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 970,grandTheftAuto5,8.0,16.0,3900.0,4500.0,32.0,105.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,59.1
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 970,grandTheftAuto5,8.0,16.0,3600.0,4400.0,32.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,58.2
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,58.0
AMD Ryzen 5 3600,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,56.3
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,54.4
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,51.1
AMD Ryzen 5 2600,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,50.5
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 970,grandTheftAuto5,8.0,16.0,3400.0,3800.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,48.9
Intel Core i9-9900K,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,8.0,16.0,3600.0,5000.0,16.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,47.1
Intel Core i7-9700K,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,8.0,8.0,3600.0,4900.0,12.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,46.7
Intel Core i7-8700K,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,12.0,3700.0,4700.0,12.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,43.2
Intel Core i7-7700K,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,4.0,8.0,4200.0,4500.0,8.0,91.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,42.1
Intel Core i5-9400F,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,6.0,2900.0,4100.0,9.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,41.6
Intel Core i5-8600K,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,6.0,3600.0,4300.0,9.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,41.1
Intel Core i5-8400,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,40.3
Intel Core i5-7600K,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,4.0,4.0,3800.0,4200.0,6.0,91.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,40.1
Intel Core i5-7500,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,4.0,4.0,3400.0,3800.0,6.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,37.9
Intel Core i3-7100,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,2.0,4.0,3900.0,3900.0,3.0,51.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,31.5
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,45.0
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,8.0,16.0,3900.0,4500.0,32.0,105.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,44.5
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,8.0,16.0,3600.0,4400.0,32.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,43.9
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,43.7
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,42.4
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,41.0
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,38.8
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,38.1
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1050 Ti,grandTheftAuto5,8.0,16.0,3400.0,3800.0,16.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,37.1
Intel Core i9-9900K,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,8.0,16.0,3600.0,5000.0,16.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,42.0
Intel Core i7-9700K,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,8.0,8.0,3600.0,4900.0,12.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,41.6
Intel Core i7-8700K,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,12.0,3700.0,4700.0,12.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,38.7
Intel Core i7-7700K,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,4.0,8.0,4200.0,4500.0,8.0,91.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,37.5
Intel Core i5-9400F,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,6.0,2900.0,4100.0,9.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,37.1
Intel Core i5-8600K,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,6.0,3600.0,4300.0,9.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,36.8
Intel Core i5-8400,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,35.9
Intel Core i5-7600K,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,4.0,4.0,3800.0,4200.0,6.0,91.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,35.8
Intel Core i5-7500,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,4.0,4.0,3400.0,3800.0,6.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,33.8
Intel Core i3-7100,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,2.0,4.0,3900.0,3900.0,3.0,51.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,28.2
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,12.0,24.0,3800.0,4600.0,64.0,105.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,40.1
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,8.0,16.0,3900.0,4500.0,32.0,105.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,39.7
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,8.0,16.0,3600.0,4400.0,32.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,39.1
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,12.0,3800.0,4400.0,32.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,39.0
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,37.8
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,36.6
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,34.7
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,34.0
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1050 3 GB,grandTheftAuto5,8.0,16.0,3400.0,3800.0,16.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,33.0
Intel Core i9-9900K,AMD Radeon RX 5700 XT,grandTheftAuto5,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,93.1
Intel Core i7-9700K,AMD Radeon RX 5700 XT,grandTheftAuto5,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,92.3
Intel Core i7-8700K,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,85.3
Intel Core i7-7700K,AMD Radeon RX 5700 XT,grandTheftAuto5,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,82.9
Intel Core i5-9400F,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,82.3
Intel Core i5-8600K,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,81.2
Intel Core i5-8400,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,79.5
Intel Core i5-7600K,AMD Radeon RX 5700 XT,grandTheftAuto5,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,78.7
Intel Core i5-7500,AMD Radeon RX 5700 XT,grandTheftAuto5,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,74.6
Intel Core i3-7100,AMD Radeon RX 5700 XT,grandTheftAuto5,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,62.1
AMD Ryzen 9 3900X,AMD Radeon RX 5700 XT,grandTheftAuto5,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,89.0
AMD Ryzen 7 3800X,AMD Radeon RX 5700 XT,grandTheftAuto5,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,88.1
AMD Ryzen 7 3700X,AMD Radeon RX 5700 XT,grandTheftAuto5,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,86.9
AMD Ryzen 5 3600X,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,86.5
AMD Ryzen 5 3600,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,84.0
AMD Ryzen 5 2600X,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,81.2
AMD Ryzen 5 1600X,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,76.2
AMD Ryzen 5 2600,AMD Radeon RX 5700 XT,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,75.4
AMD Ryzen 7 1700X,AMD Radeon RX 5700 XT,grandTheftAuto5,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,72.9
Intel Core i9-9900K,AMD Radeon RX 5700,grandTheftAuto5,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,90.0
Intel Core i7-9700K,AMD Radeon RX 5700,grandTheftAuto5,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,89.2
Intel Core i7-8700K,AMD Radeon RX 5700,grandTheftAuto5,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,82.5
Intel Core i7-7700K,AMD Radeon RX 5700,grandTheftAuto5,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,80.1
Intel Core i5-9400F,AMD Radeon RX 5700,grandTheftAuto5,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,79.6
Intel Core i5-8600K,AMD Radeon RX 5700,grandTheftAuto5,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,78.5
Intel Core i5-8400,AMD Radeon RX 5700,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,76.9
Intel Core i5-7600K,AMD Radeon RX 5700,grandTheftAuto5,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,76.1
Intel Core i5-7500,AMD Radeon RX 5700,grandTheftAuto5,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,72.1
Intel Core i3-7100,AMD Radeon RX 5700,grandTheftAuto5,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,60.1
AMD Ryzen 9 3900X,AMD Radeon RX 5700,grandTheftAuto5,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,86.0
AMD Ryzen 7 3800X,AMD Radeon RX 5700,grandTheftAuto5,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,85.2
AMD Ryzen 7 3700X,AMD Radeon RX 5700,grandTheftAuto5,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,84.0
AMD Ryzen 5 3600X,AMD Radeon RX 5700,grandTheftAuto5,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,83.6
AMD Ryzen 5 3600,AMD Radeon RX 5700,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,81.2
AMD Ryzen 5 2600X,AMD Radeon RX 5700,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,78.5
AMD Ryzen 5 1600X,AMD Radeon RX 5700,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,73.7
AMD Ryzen 5 2600,AMD Radeon RX 5700,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,72.9
AMD Ryzen 7 1700X,AMD Radeon RX 5700,grandTheftAuto5,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,70.5
Intel Core i9-9900K,AMD Radeon Pro Vega 64,grandTheftAuto5,8.0,16.0,3600.0,5000.0,16.0,95.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,max,ultra,4,1080.0,88.0
Intel Core i7-9700K,AMD Radeon Pro Vega 64,grandTheftAuto5,8.0,8.0,3600.0,4900.0,12.0,95.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,max,ultra,4,1080.0,87.2
Intel Core i7-8700K,AMD Radeon Pro Vega 64,grandTheftAuto5,6.0,12.0,3700.0,4700.0,12.0,95.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,max,ultra,4,1080.0,80.7
