CpuName,GpuName,GameName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,CpuTurboClock,CpuCacheL3,CpuTDP,GpuMemorySize,GpuBandwidth,GpuMemoryBus,GpuNumberOfShadingUnits,GpuBaseClock,GpuBoostClock,GpuNumberOfROPs,GpuFP32Performance,GameSetting,GameSetting_Normalized,GameSetting_Ordinal,GameResolution,FPS,y_true,y_pred,abs_error,pct_error
Intel Core i5-9400F,NVIDIA GeForce GTX 1050 Ti,playerUnknownsBattlegrounds,6.0,6.0,2900.0,4100.0,9.0,65.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,41.2,41.2,40.989316884630064,0.2106831153699389,0.5113667848784924
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 970,radicalHeights,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,64.2,64.2,64.40974617192035,0.20974617192034373,0.32670743289773163
AMD Ryzen 5 2600,AMD Radeon RX 570,callOfDutyWW2,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,66.6,66.6,66.80933397139326,0.2093339713932636,0.3143152723622577
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1080 Ti,starcraft2,12.0,24.0,3800.0,4600.0,64.0,105.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,172.4,172.4,172.60922407243882,0.2092240724388148,0.12135967078817564
Intel Core i7-7700K,AMD Radeon RX 590,radicalHeights,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,max,ultra,4,1080.0,74.9,74.9,74.69107850302046,0.2089214969795421,0.27893390784985594
AMD Ryzen 7 3700X,NVIDIA GeForce RTX 2060,warframe,8.0,16.0,3600.0,4400.0,32.0,65.0,6000.0,336000.0,192.0,1920.0,1365.0,1680.0,48.0,6451000.0,med,medium,2,1080.0,214.6,214.6,214.39116336100787,0.2088366389921248,0.09731437045299385
Intel Core i3-7100,NVIDIA GeForce RTX 2070 SUPER,pathOfExile,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,124.7,124.7,124.90748186365066,0.20748186365065635,0.16638481447526574
Intel Core i5-9400F,NVIDIA GeForce GTX 1660,playerUnknownsBattlegrounds,6.0,6.0,2900.0,4100.0,9.0,65.0,6000.0,192100.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,max,ultra,4,1080.0,67.1,67.1,66.89272342895941,0.2072765710405804,0.3089069613123404
Intel Core i5-9400F,NVIDIA GeForce GTX 980,radicalHeights,6.0,6.0,2900.0,4100.0,9.0,65.0,4000.0,224400.0,256.0,2048.0,1127.0,1216.0,64.0,4981000.0,max,ultra,4,1080.0,65.1,65.1,64.89379209649884,0.20620790350115215,0.3167556121369465
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080,leagueOfLegends,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,271.8,271.8,271.59397963341695,0.20602036658306133,0.07579851603497473
AMD Ryzen 5 3600,AMD Radeon RX 570,apexLegends,6.0,12.0,3600.0,4200.0,32.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,53.3,53.3,53.50558017372333,0.20558017372333381,0.38570389066291527
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 970,grandTheftAuto5,6.0,12.0,3600.0,4000.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,51.1,51.1,51.30265467221609,0.20265467221609157,0.3965844857457761
Intel Core i3-7100,NVIDIA GeForce GTX 980 Ti,frostpunk,2.0,4.0,3900.0,3900.0,3.0,51.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,max,ultra,4,1080.0,81.7,81.7,81.90252748866277,0.20252748866276704,0.24789166298992293
Intel Core i5-7500,NVIDIA GeForce GTX 1050 3 GB,farCry5,4.0,4.0,3400.0,3800.0,6.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,med,medium,2,1080.0,66.0,66.0,66.20247625525633,0.20247625525632884,0.30678220493383157
Intel Core i3-7100,NVIDIA GeForce GTX 1080 11Gbps,pathOfExile,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,max,ultra,4,1080.0,118.4,118.4,118.19773001375864,0.20226998624136172,0.17083613702817713
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2060 SUPER,starcraft2,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,142.6,142.6,142.39787245435454,0.2021275456454532,0.14174442191125752
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2070,overwatch,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,max,ultra,4,1080.0,142.3,142.3,142.50089111924922,0.20089111924920644,0.14117436349206355
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1060 5 GB,playerUnknownsBattlegrounds,6.0,12.0,3400.0,3900.0,16.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,52.4,52.4,52.59925814898149,0.1992581489814924,0.38026364309445115
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2070 SUPER,battletech,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,med,medium,2,1080.0,100.8,100.8,100.60152937070491,0.19847062929508752,0.19689546557052334
Intel Core i5-8600K,NVIDIA GeForce GTX 1070 GDDR5X,fortnite,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,107.2,107.2,107.39822624294884,0.1982262429488344,0.18491254006421118
Intel Core i7-8700K,AMD Radeon RX 590,aWayOut,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,max,ultra,4,1080.0,112.4,112.4,112.59784874225078,0.19784874225076976,0.17602201267862078
Intel Core i5-8600K,NVIDIA GeForce GTX TITAN X,seaOfThieves,6.0,6.0,3600.0,4300.0,9.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,138.0,138.0,137.80381665961403,0.1961833403859714,0.14216184085939956
Intel Core i5-7500,NVIDIA GeForce GTX 1660 SUPER,aWayOut,4.0,4.0,3400.0,3800.0,6.0,65.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,max,ultra,4,1080.0,102.2,102.2,102.0041088224596,0.1958911775404033,0.1916743420160502
Intel Core i3-7100,NVIDIA GeForce RTX 2060 SUPER,battlefield4,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,48.7,48.7,48.50513956238392,0.19486043761608585,0.4001241018810798
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1060 5 GB,farCry5,8.0,16.0,3400.0,3800.0,16.0,95.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,med,medium,2,1080.0,92.2,92.2,92.00536401633292,0.19463598366708368,0.21110193456299747
Intel Core i5-8600K,NVIDIA GeForce GTX 1050 Ti,apexLegends,6.0,6.0,3600.0,4300.0,9.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,med,medium,2,1080.0,75.9,75.9,76.09265926889891,0.1926592688989075,0.2538330288523155
AMD Ryzen 5 3600,NVIDIA GeForce GTX 980 Ti,farCry5,6.0,12.0,3600.0,4200.0,32.0,65.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,med,medium,2,1080.0,120.0,120.0,120.19222549854611,0.19222549854610804,0.16018791545509004
Intel Core i3-7100,AMD Radeon RX 5700 XT,radicalHeights,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,med,medium,2,1080.0,86.7,86.7,86.89222393046005,0.19222393046004527,0.22171156915806833
Intel Core i5-7500,AMD Radeon RX 580,aWayOut,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,104.2,104.2,104.00868849735775,0.19131150264225028,0.1836002904436183
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 980,frostpunk,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,224400.0,256.0,2048.0,1127.0,1216.0,64.0,4981000.0,max,ultra,4,1080.0,95.4,95.4,95.5907810855049,0.19078108550489503,0.1999801734852149
Intel Core i3-7100,AMD Radeon RX 580,starcraft2,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,64.3,64.3,64.49076587288928,0.19076587288928692,0.2966809842757184
Intel Core i7-8700K,NVIDIA GeForce RTX 2070,rainbowSixSiege,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,max,ultra,4,1080.0,102.8,102.8,102.99047028294889,0.190470282948894,0.18528237640942996
AMD Ryzen 5 2600X,AMD Radeon RX 590,apexLegends,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,med,medium,2,1080.0,108.6,108.6,108.79025430328973,0.19025430328973414,0.17518812457618246
Intel Core i5-7500,NVIDIA GeForce GTX 970,worldOfTanks,4.0,4.0,3400.0,3800.0,6.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,59.2,59.2,59.01007574787573,0.18992425212427122,0.3208179934531608
Intel Core i7-8700K,NVIDIA GeForce RTX 2070 SUPER,dota2,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,178.8,178.8,178.61055413766115,0.1894458623388573,0.10595406171077029
Intel Core i7-8700K,NVIDIA GeForce GTX 1050 3 GB,warframe,6.0,12.0,3700.0,4700.0,12.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,med,medium,2,1080.0,121.1,121.1,121.28881547098868,0.18881547098868623,0.15591698677843618
Intel Core i7-7700K,AMD Radeon RX 590,rainbowSixSiege,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,med,medium,2,1080.0,106.6,106.6,106.4112583506075,0.18874164939249738,0.17705595627814014
Intel Core i5-8400,NVIDIA GeForce GTX 1660 SUPER,apexLegends,6.0,6.0,2800.0,4000.0,9.0,65.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,109.3,109.3,109.48873780696285,0.18873780696284825,0.1726786888955611
Intel Core i5-7500,NVIDIA GeForce GTX 1080 11Gbps,leagueOfLegends,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,med,medium,2,1080.0,252.4,252.4,252.5881696678494,0.18816966784939382,0.074552166342866
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2060 SUPER,destiny2,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,med,medium,2,1080.0,136.7,136.7,136.51293878438523,0.18706121561476152,0.13684068442923303
AMD Ryzen 5 2600X,AMD Radeon RX 570,airMechStrike,6.0,12.0,3600.0,4250.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,65.2,65.2,65.38676037586191,0.1867603758619083,0.2864422942667305
Intel Core i7-8700K,NVIDIA GeForce GTX 970,seaOfThieves,6.0,12.0,3700.0,4700.0,12.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,128.2,128.2,128.38659418021666,0.18659418021667307,0.14554928254030663
Intel Core i7-8700K,NVIDIA GeForce RTX 2060,farCry5,6.0,12.0,3700.0,4700.0,12.0,95.0,6000.0,336000.0,192.0,1920.0,1365.0,1680.0,48.0,6451000.0,med,medium,2,1080.0,132.0,132.0,132.1865427533294,0.1865427533294053,0.14132026767379188
Intel Core i5-8600K,NVIDIA GeForce GTX 1660 SUPER,aWayOut,6.0,6.0,3600.0,4300.0,9.0,95.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,148.9,148.9,149.08633244905167,0.1863324490516618,0.12513932105551495
AMD Ryzen 5 2600,NVIDIA GeForce RTX 2070 SUPER,fortnite,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,124.1,124.1,124.28500168267969,0.1850016826796974,0.1490746838676047
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1660,apexLegends,8.0,16.0,3900.0,4500.0,32.0,105.0,6000.0,192100.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,118.1,118.1,118.28451456795182,0.18451456795182253,0.15623587464167868
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1080 11Gbps,battletech,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,med,medium,2,1080.0,110.7,110.7,110.88367070529068,0.1836707052906803,0.16591752962121076
AMD Ryzen 7 3700X,AMD Radeon RX 570,apexLegends,8.0,16.0,3600.0,4400.0,32.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,83.5,83.5,83.68344260162577,0.18344260162577086,0.2196917384739771
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2070 SUPER,radicalHeights,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,87.3,87.3,87.48323236053717,0.1832323605371755,0.20988815639997196
Intel Core i5-8400,AMD Radeon RX 5700 XT,playerUnknownsBattlegrounds,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,med,medium,2,1080.0,98.6,98.6,98.4169821001149,0.1830178998851011,0.18561653132363193
AMD Ryzen 9 3900X,NVIDIA GeForce RTX 2060 SUPER,apexLegends,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,med,medium,2,1080.0,133.6,133.6,133.7822124932968,0.18221249329681655,0.13638659677905432
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080,battletech,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,103.8,103.8,103.9810596342903,0.1810596342903068,0.17443124690781
AMD Ryzen 5 3600X,AMD Radeon Pro Vega 64,destiny2,6.0,12.0,3800.0,4400.0,32.0,95.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,med,medium,2,1080.0,151.1,151.1,150.9193434793948,0.1806565206051971,0.11956090046670888
Intel Core i7-7700K,NVIDIA GeForce RTX 2080 Ti,seaOfThieves,4.0,8.0,4200.0,4500.0,8.0,91.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,max,ultra,4,1080.0,182.1,182.1,182.28009932852987,0.1800993285298773,0.09890133362431483
Intel Core i7-8700K,NVIDIA GeForce RTX 2080,warframe,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,232.0,232.0,232.1799581983221,0.17995819832211168,0.0775681889319447
Intel Core i3-7100,NVIDIA GeForce GTX TITAN X,warframe,2.0,4.0,3900.0,3900.0,3.0,51.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,136.8,136.8,136.97983492170914,0.17983492170912996,0.13145827610316516
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1660,grandTheftAuto5,6.0,12.0,3600.0,4250.0,16.0,95.0,6000.0,192100.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,90.3,90.3,90.12181012160913,0.1781898783908673,0.1973309838215585
AMD Ryzen 5 3600X,NVIDIA GeForce RTX 2070,aWayOut,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,med,medium,2,1080.0,178.4,178.4,178.22189728392178,0.1781027160782287,0.09983336103039724
Intel Core i7-9700K,AMD Radeon RX 5700 XT,callOfDutyWW2,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,153.8,153.8,153.977880552072,0.17788055207199704,0.11565705596358715
Intel Core i5-8400,NVIDIA GeForce GTX 1660 SUPER,starcraft2,6.0,6.0,2800.0,4000.0,9.0,65.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,159.9,159.9,159.72328586483215,0.17671413516785606,0.11051540660904069
Intel Core i9-9900K,NVIDIA GeForce GTX 1660 SUPER,farCry5,8.0,16.0,3600.0,5000.0,16.0,95.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,133.0,133.0,133.17640430601173,0.17640430601173307,0.13263481655017526
Intel Core i7-8700K,NVIDIA GeForce GTX 1050 Ti,seaOfThieves,6.0,12.0,3700.0,4700.0,12.0,95.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,67.4,67.4,67.57630841645594,0.17630841645593875,0.26158518762008715
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1070 GDDR5X,seaOfThieves,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,115.5,115.5,115.67608139260244,0.17608139260244116,0.15245142216661572
Intel Core i7-8700K,NVIDIA GeForce GTX 980 Ti,playerUnknownsBattlegrounds,6.0,12.0,3700.0,4700.0,12.0,95.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,med,medium,2,1080.0,95.5,95.5,95.67603440982849,0.17603440982848895,0.18432922495129733
Intel Core i5-8400,NVIDIA GeForce GTX 1070 GDDR5X,aWayOut,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,111.3,111.3,111.12400928290789,0.17599071709210534,0.15812283656074155
Intel Core i3-7100,AMD Radeon RX 5700,radicalHeights,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,66.8,66.8,66.9757699545913,0.17576995459130274,0.26312867453787836
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1050 3 GB,battlefield4,12.0,24.0,3800.0,4600.0,64.0,105.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,31.6,31.6,31.775461248382875,0.1754612483828737,0.5552571151356762
Intel Core i5-9400F,NVIDIA GeForce RTX 2060 SUPER,warframe,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,164.5,164.5,164.32525851744174,0.17474148255826094,0.10622582526338051
Intel Core i5-8600K,AMD Radeon RX 5700 XT,destiny2,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,116.8,116.8,116.97409874569179,0.1740987456917935,0.1490571452840698
Intel Core i7-9700K,NVIDIA GeForce GTX 980 Ti,seaOfThieves,8.0,8.0,3600.0,4900.0,12.0,95.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,med,medium,2,1080.0,162.8,162.8,162.62601648981945,0.17398351018056246,0.10686947799788848
Intel Core i3-7100,NVIDIA GeForce GTX 1050 Ti,rainbowSixSiege,2.0,4.0,3900.0,3900.0,3.0,51.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,med,medium,2,1080.0,56.1,56.1,55.92637044992706,0.17362955007293834,0.3095000892565746
Intel Core i7-8700K,AMD Radeon RX 5700 XT,farCry5,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,med,medium,2,1080.0,135.4,135.4,135.57353070191317,0.17353070191316533,0.12816152283099358
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1050 Ti,fortnite,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,max,ultra,4,1080.0,68.6,68.6,68.42695121780352,0.17304878219647435,0.2522576999948606
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 980,battletech,6.0,12.0,3600.0,4250.0,16.0,95.0,4000.0,224400.0,256.0,2048.0,1127.0,1216.0,64.0,4981000.0,max,ultra,4,1080.0,58.8,58.8,58.627122508836464,0.17287749116353268,0.29400933871349094
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1070 Ti,fortnite,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,256300.0,256.0,2432.0,1607.0,1683.0,64.0,8186000.0,med,medium,2,1080.0,134.8,134.8,134.62720120227436,0.17279879772564755,0.12818901908430827
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 970,playerUnknownsBattlegrounds,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,82.3,82.3,82.4726905299565,0.17269052995649758,0.20983053457654627
AMD Ryzen 5 3600,NVIDIA GeForce RTX 2060 SUPER,totalWar3Kingdoms,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,75.4,75.4,75.22772985312845,0.17227014687155418,0.2284749958508676
Intel Core i5-8400,NVIDIA GeForce GTX 970,farCry5,6.0,6.0,2800.0,4000.0,9.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,96.8,96.8,96.62797190176782,0.17202809823217535,0.17771497751257784
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1660 Ti,destiny2,6.0,12.0,3400.0,3900.0,16.0,65.0,6000.0,288000.0,192.0,1536.0,1500.0,1770.0,48.0,5437000.0,max,ultra,4,1080.0,93.0,93.0,92.82851443119743,0.1714855688025665,0.18439308473394248
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1060 6 GB GDDR5X,seaOfThieves,8.0,16.0,3900.0,4500.0,32.0,105.0,6000.0,192200.0,192.0,1280.0,1506.0,1709.0,48.0,4375000.0,med,medium,2,1080.0,150.1,150.1,149.92863822831058,0.17136177168941913,0.1141650710788935
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1060 5 GB,seaOfThieves,12.0,24.0,3800.0,4600.0,64.0,105.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,97.5,97.5,97.32906902042039,0.1709309795796088,0.17531382520985517
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1060 5 GB,aWayOut,8.0,16.0,3600.0,4400.0,32.0,65.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,med,medium,2,1080.0,139.8,139.8,139.62922067606473,0.17077932393527817,0.12215974530420469
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1060 6 GB GDDR5X,totalWar3Kingdoms,12.0,24.0,3800.0,4600.0,64.0,105.0,6000.0,192200.0,192.0,1280.0,1506.0,1709.0,48.0,4375000.0,med,medium,2,1080.0,88.3,88.3,88.12983176506663,0.17016823493337085,0.1927160078520621
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1080 11Gbps,radicalHeights,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,max,ultra,4,1080.0,82.9,82.9,82.730727613718,0.16927238628200314,0.20418864448975044
Intel Core i5-7600K,NVIDIA GeForce GTX 1070 Ti,aWayOut,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,256300.0,256.0,2432.0,1607.0,1683.0,64.0,8186000.0,max,ultra,4,1080.0,119.3,119.3,119.46922466124013,0.16922466124013624,0.14184799768661882
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1070 GDDR5X,aWayOut,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,112.7,112.7,112.86851064509395,0.16851064509394575,0.14952142421823048
AMD Ryzen 5 2600X,AMD Radeon RX 580,aWayOut,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,76.6,76.6,76.76800963391813,0.16800963391813184,0.21933372574168647
Intel Core i5-9400F,NVIDIA GeForce GTX 1660,starcraft2,6.0,6.0,2900.0,4100.0,9.0,65.0,6000.0,192100.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,max,ultra,4,1080.0,119.6,119.6,119.76663651707209,0.16663651707209226,0.13932819153184972
Intel Core i9-9900K,NVIDIA GeForce GTX 1050 3 GB,destiny2,8.0,16.0,3600.0,5000.0,16.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,60.4,60.4,60.566380771966394,0.166380771966395,0.27546485424899836
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080,callOfDutyWW2,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,171.5,171.5,171.66597690885175,0.16597690885174643,0.09677953868906497
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1660 SUPER,worldOfTanks,6.0,12.0,3800.0,4400.0,32.0,95.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,max,ultra,4,1080.0,60.1,60.1,60.26593288073788,0.16593288073787704,0.276094643490644
